#0_step_0,#0_step_1
-3.929579e-11,-3.7594487e-11
-3.929216e-11,-3.756586e-11
-3.9286734e-11,-3.7534593e-11
-3.927979e-11,-3.7501034e-11
-3.9271544e-11,-3.7465503e-11
-4.1398614e-11,-3.7428314e-11
-4.147115e-11,-3.738974e-11
-4.130341e-11,-3.7350015e-11
-4.111998e-11,-3.7309347e-11
-4.09494e-11,-3.72679e-11
-4.0793962e-11,-3.7225827e-11
-4.0652075e-11,-3.7183236e-11
-4.0521708e-11,-3.714023e-11
-4.0401064e-11,-3.7096905e-11
-4.0288772e-11,-3.705331e-11
-4.0183794e-11,-3.7009507e-11
-4.0085404e-11,-3.6965542e-11
-3.9993044e-11,-3.692147e-11
-3.9906262e-11,-3.6877314e-11
-3.982469e-11,-3.683311e-11
-3.9747965e-11,-3.6788884e-11
-3.9675797e-11,-3.6744656e-11
-3.960782e-11,-3.6700434e-11
-4.1790488e-11,-3.665627e-11
-4.422392e-11,-3.6612137e-11
-4.408306e-11,-3.6568075e-11
-4.366752e-11,-3.65241e-11
-4.6467837e-11,-3.64802e-11
-4.8119e-11,-3.6436416e-11
-4.9817726e-11,-3.6392733e-11
-5.0910515e-11,-3.6349177e-11
-5.0154835e-11,-3.6305743e-11
-5.0822457e-11,-3.6262437e-11
-5.003433e-11,-3.621928e-11
-5.5144868e-11,-3.617627e-11
-5.983978e-11,-3.6133423e-11
-6.2642634e-11,-3.6090724e-11
-6.380993e-11,-3.6048196e-11
-7.4042404e-11,-3.600584e-11
-8.02525e-11,-3.596366e-11
-8.800205e-11,-3.5921648e-11
-9.898795e-11,-3.587983e-11
-1.0990814e-10,-3.5838197e-11
-1.2081564e-10,-3.5796748e-11
-1.3316223e-10,-3.57555e-11
-1.5217154e-10,-3.5714452e-11
-1.689486e-10,-3.56736e-11
-1.7847102e-10,-3.5632955e-11
-1.9590222e-10,-3.5592508e-11
-2.1619237e-10,-3.5552276e-11
-2.423624e-10,-3.5512253e-11
-2.668747e-10,-3.5472437e-11
-2.9338204e-10,-3.543284e-11
-3.3439784e-10,-3.539346e-11
-3.6260064e-10,-3.5354292e-11
-3.9988945e-10,-3.531534e-11
-4.2560822e-10,-3.527662e-11
-4.6439674e-10,-3.523811e-11
-5.1704807e-10,-3.5199833e-11
-5.4916854e-10,-3.5161773e-11
